Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Evis,9/1/2020 18:05,0:42:20,,The Blacklist: Season 2: T. Earl King VI (No. 94) (Episode 14),,Chrome PC (Cadmium),0:42:20,0:42:20,AL (Albania)
Evis,9/1/2020 18:05,0:00:05,Autoplayed: user action: None; ,Homeland: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,9/1/2020 12:08,0:40:40,,The Blacklist: Season 2: The Deer Hunter (No. 93) (Episode 13),,Chrome PC (Cadmium),0:41:26,0:41:26,AL (Albania)
Evis,9/1/2020 12:08,0:00:04,Autoplayed: user action: None; ,Homeland: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,AL (Albania)
Evis,9/1/2020 9:24,0:00:03,,The Blacklist: Season 2: The Deer Hunter (No. 93) (Episode 13),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,9/1/2020 9:20,0:03:08,,The Blacklist: Season 2: The Kenyon Family (No. 71) (Episode 12),,Chrome PC (Cadmium),0:42:24,0:42:24,AL (Albania)
Evis,9/1/2020 8:54,0:14:48,,The Blacklist: Season 2: The Kenyon Family (No. 71) (Episode 12),,Chrome PC (Cadmium),0:39:16,Not latest view,AL (Albania)
Evis,9/1/2020 8:54,0:00:05,Autoplayed: user action: None; ,The Blacklist: Season 6_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,8/31/2020 12:33,0:24:27,,The Blacklist: Season 2: The Kenyon Family (No. 71) (Episode 12),,Chrome PC (Cadmium),0:24:28,Not latest view,AL (Albania)
Evis,8/31/2020 11:16,0:00:02,,The Blacklist: Season 2: The Kenyon Family (No. 71) (Episode 12),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,8/31/2020 10:45,0:20:37,,The Blacklist: Season 2: Ruslan Denisov (No. 67) (Episode 11),,Chrome PC (Cadmium),0:42:07,0:42:07,AL (Albania)
Evis,8/31/2020 9:22,0:21:29,,The Blacklist: Season 2: Ruslan Denisov (No. 67) (Episode 11),,Chrome PC (Cadmium),0:21:31,Not latest view,AL (Albania)
Evis,8/29/2020 12:44,0:00:02,,The Blacklist: Season 2: Ruslan Denisov (No. 67) (Episode 11),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,8/29/2020 12:08,0:35:52,,The Blacklist: Season 2: Luther Braxton (No. 21): Conclusion (Episode 10),,Chrome PC (Cadmium),0:41:35,0:41:35,AL (Albania)
Evis,8/29/2020 11:07,0:34:00,,The Blacklist: Season 2: Luther Braxton (No. 21) (Episode 9),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,8/28/2020 11:50,0:08:30,,The Blacklist: Season 2: Luther Braxton (No. 21) (Episode 9),,Chrome PC (Cadmium),0:08:30,Not latest view,AL (Albania)
Evis,8/28/2020 10:52,0:42:41,,The Blacklist: Season 2: The Decembrist (No. 12) (Episode 8),,Chrome PC (Cadmium),0:42:41,0:42:41,AL (Albania)
Evis,8/28/2020 10:07,0:42:28,,The Blacklist: Season 2: The Scimitar (No. 22) (Episode 7),,Chrome PC (Cadmium),0:42:30,0:42:30,AL (Albania)
Evis,8/28/2020 9:03,0:00:02,,The Blacklist: Season 2: The Scimitar (No. 22) (Episode 7),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,8/28/2020 8:40,0:21:38,,The Blacklist: Season 2: The Mombasa Cartel (No. 114) (Episode 6),,Chrome PC (Cadmium),0:42:43,0:42:43,AL (Albania)
Evis,8/28/2020 7:58,0:21:07,Autoplayed: user action: None; ,The Blacklist: Season 2: The Mombasa Cartel (No. 114) (Episode 6),,Chrome PC (Cadmium),0:21:07,Not latest view,AL (Albania)
Evis,8/28/2020 7:54,0:04:12,,The Blacklist: Season 2: The Front (No. 74) (Episode 5),,Chrome PC (Cadmium),0:42:33,0:42:33,AL (Albania)
Evis,8/28/2020 7:53,0:00:35,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:00,Not latest view,AL (Albania)
Evis,8/27/2020 17:01,0:39:02,Autoplayed: user action: None; ,The Blacklist: Season 2: The Front (No. 74) (Episode 5),,Chrome PC (Cadmium),0:39:03,Not latest view,AL (Albania)
Evis,8/27/2020 16:07,0:42:21,Autoplayed: user action: None; ,The Blacklist: Season 2: Dr. Linus Creel (No. 82) (Episode 4),,Chrome PC (Cadmium),0:42:22,0:42:22,AL (Albania)
Evis,8/27/2020 15:21,0:42:50,,The Blacklist: Season 2: Dr. James Covington (No. 89) (Episode 3),,Chrome PC (Cadmium),0:42:51,0:42:51,AL (Albania)
Evis,8/27/2020 10:47,0:00:01,,The Blacklist: Season 2: Dr. James Covington (No. 89) (Episode 3),,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,8/27/2020 10:00,0:42:27,,The Blacklist: Season 2: Monarch Douglas Bank (No. 112) (Episode 2),,Chrome PC (Cadmium),0:42:27,0:42:27,AL (Albania)
Evis,8/27/2020 9:46,0:07:56,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Chrome PC (Cadmium),0:42:28,0:42:28,AL (Albania)
Evis,8/27/2020 9:46,0:00:03,,The Blacklist: Season 1: Berlin (No. 8): Conclusion (Episode 22),,Chrome PC (Cadmium),0:00:03,0:00:03,AL (Albania)
Evis,8/27/2020 9:46,0:00:11,,The Blacklist: Season 1: Berlin (No. 8) (Episode 21),,Chrome PC (Cadmium),0:00:11,0:00:11,AL (Albania)
Evis,8/26/2020 20:15,0:06:42,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Chrome PC (Cadmium),0:34:34,Not latest view,AL (Albania)
Evis,8/26/2020 19:44,0:26:27,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Chrome PC (Cadmium),0:27:52,Not latest view,AL (Albania)
Evis,8/26/2020 19:38,0:01:24,,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Chrome PC (Cadmium),0:01:25,Not latest view,AL (Albania)
Evis,8/26/2020 18:55,0:42:47,,The Blacklist: Season 1: Berlin (No. 8): Conclusion (Episode 22),,Chrome PC (Cadmium),0:42:49,Not latest view,AL (Albania)
Evis,8/26/2020 18:04,0:42:20,,The Blacklist: Season 1: Berlin (No. 8) (Episode 21),,Chrome PC (Cadmium),0:42:20,Not latest view,AL (Albania)
Evis,8/26/2020 12:55,0:40:51,,The Blacklist: Season 1: The Kingmaker (No. 42) (Episode 20),,Chrome PC (Cadmium),0:40:51,0:40:51,AL (Albania)
Evis,8/26/2020 12:01,0:41:30,,The Blacklist: Season 1: The Pavlovich Brothers (No. 119-122) (Episode 19),,Chrome PC (Cadmium),0:41:30,0:41:30,AL (Albania)
Evis,8/26/2020 10:51,0:41:58,,The Blacklist: Season 1: Milton Bobbit (No. 135) (Episode 18),,Chrome PC (Cadmium),0:41:58,0:41:58,AL (Albania)
Evis,8/26/2020 9:59,0:42:53,,The Blacklist: Season 1: Ivan (No. 88) (Episode 17),,Chrome PC (Cadmium),0:42:53,0:42:53,AL (Albania)
Evis,8/26/2020 9:10,0:41:42,,The Blacklist: Season 1: Mako Tanida (No. 83) (Episode 16),,Chrome PC (Cadmium),0:41:42,0:41:42,AL (Albania)
Evis,8/26/2020 8:54,0:14:04,,The Blacklist: Season 1: The Judge (No. 57) (Episode 15),,Chrome PC (Cadmium),0:42:14,0:42:14,AL (Albania)
Evis,8/25/2020 12:37,0:28:09,,The Blacklist: Season 1: The Judge (No. 57) (Episode 15),,Chrome PC (Cadmium),0:28:11,Not latest view,AL (Albania)
Evis,8/25/2020 11:47,0:00:02,,The Blacklist: Season 1: The Judge (No. 57) (Episode 15),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,8/25/2020 11:05,0:42:19,,The Blacklist: Season 1: Madeline Pratt (No. 73) (Episode 14),,Chrome PC (Cadmium),0:42:19,0:42:19,AL (Albania)
Evis,8/24/2020 13:08,0:00:01,,The Blacklist: Season 1: Madeline Pratt (No. 73) (Episode 14),,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,8/24/2020 12:23,0:42:03,,The Blacklist: Season 1: The Cyprus Agency (No. 64) (Episode 13),,Chrome PC (Cadmium),0:42:05,0:42:05,AL (Albania)
Evis,8/24/2020 11:09,0:00:05,Autoplayed: user action: None; ,The Blacklist: Season 1: The Cyprus Agency (No. 64) (Episode 13),,Chrome PC (Cadmium),0:00:05,Not latest view,AL (Albania)
Evis,8/24/2020 10:22,0:29:11,,The Blacklist: Season 1: The Alchemist (No. 101) (Episode 12),,Chrome PC (Cadmium),0:41:42,0:41:42,AL (Albania)
Evis,8/24/2020 9:35,0:12:32,Autoplayed: user action: None; ,The Blacklist: Season 1: The Alchemist (No. 101) (Episode 12),,Chrome PC (Cadmium),0:12:32,Not latest view,AL (Albania)
Evis,8/24/2020 9:24,0:08:25,,The Blacklist: Season 1: The Good Samaritan (No. 106) (Episode 11),,Chrome PC (Cadmium),0:41:49,0:41:49,AL (Albania)
Evis,8/10/2020 13:28,0:31:15,,The Blacklist: Season 1: The Good Samaritan (No. 106) (Episode 11),,Chrome PC (Cadmium),0:32:47,Not latest view,AL (Albania)
Evis,8/10/2020 12:45,0:42:13,,The Blacklist: Season 1: Anslo Garrick (No. 16): Part 2 (Episode 10),,Chrome PC (Cadmium),0:42:14,0:42:14,AL (Albania)
Evis,8/10/2020 12:06,0:38:42,,The Blacklist: Season 1: Anslo Garrick (No. 16): Part 1 (Episode 9),,Chrome PC (Cadmium),0:42:25,0:42:25,AL (Albania)
Evis,8/10/2020 12:01,0:03:43,,The Blacklist: Season 1: Anslo Garrick (No. 16): Part 1 (Episode 9),,Chrome PC (Cadmium),0:03:43,Not latest view,AL (Albania)
Evis,8/10/2020 12:01,0:00:06,,The Blacklist: Season 1: General Ludd (No. 109) (Episode 8),,Chrome PC (Cadmium),0:00:06,0:00:06,AL (Albania)
Evis,8/10/2020 11:02,0:26:13,,The Blacklist: Season 1: General Ludd (No. 109) (Episode 8),,Chrome PC (Cadmium),0:41:57,Not latest view,AL (Albania)
Evis,8/10/2020 10:45,0:15:43,,The Blacklist: Season 1: General Ludd (No. 109) (Episode 8),,Chrome PC (Cadmium),0:15:44,Not latest view,AL (Albania)
Evis,8/10/2020 8:20,0:00:01,,The Blacklist: Season 1: General Ludd (No. 109) (Episode 8),,Chrome PC (Cadmium),0:00:01,Not latest view,AL (Albania)
Evis,8/10/2020 7:37,0:36:20,,The Blacklist: Season 1: Frederick Barnes (No. 47) (Episode 7),,Chrome PC (Cadmium),0:43:06,0:43:06,AL (Albania)
Evis,8/8/2020 12:56,0:06:46,,The Blacklist: Season 1: Frederick Barnes (No. 47) (Episode 7),,Chrome PC (Cadmium),0:06:44,Not latest view,AL (Albania)
Evis,8/8/2020 12:13,0:42:02,,The Blacklist: Season 1: Gina Zanetakos (No. 152) (Episode 6),,Chrome PC (Cadmium),0:42:03,0:42:03,AL (Albania)
Evis,8/8/2020 11:49,0:23:51,,The Blacklist: Season 1: The Courier (No. 85) (Episode 5),,Chrome PC (Cadmium),0:43:11,0:43:11,AL (Albania)
Evis,8/8/2020 11:18,0:19:19,Autoplayed: user action: None; ,The Blacklist: Season 1: The Courier (No. 85) (Episode 5),,Chrome PC (Cadmium),0:19:20,Not latest view,AL (Albania)
Evis,8/8/2020 10:36,0:41:03,,The Blacklist: Season 1: The Stewmaker (No. 161) (Episode 4),,Chrome PC (Cadmium),0:41:05,0:41:05,AL (Albania)
Evis,8/8/2020 10:33,0:00:01,,The Blacklist: Season 1: The Stewmaker (No. 161) (Episode 4),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,8/8/2020 6:53,0:41:36,,The Blacklist: Season 1: Wujing (No. 84) (Episode 3),,Chrome PC (Cadmium),0:41:36,0:41:36,AL (Albania)
Evis,8/7/2020 12:33,0:25:44,,The Blacklist: Season 1: The Freelancer (No. 145) (Episode 2),,Chrome PC (Cadmium),0:40:24,Not latest view,AL (Albania)
Evis,8/7/2020 12:12,0:14:38,,The Blacklist: Season 1: The Freelancer (No. 145) (Episode 2),,Chrome PC (Cadmium),0:14:40,Not latest view,AL (Albania)
Evis,8/7/2020 9:18,0:00:02,,The Blacklist: Season 1: The Freelancer (No. 145) (Episode 2),,Chrome PC (Cadmium),0:00:02,Not latest view,AL (Albania)
Evis,8/7/2020 8:31,0:44:57,,The Blacklist: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:44:34,Not latest view,AL (Albania)
Evis,8/4/2020 12:39,0:37:38,,Coach Carter,,Chrome PC (Cadmium),2:11:55,2:11:55,AL (Albania)
Evis,8/4/2020 12:38,0:00:38,,Coach Carter,,Chrome PC (Cadmium),1:35:50,Not latest view,AL (Albania)
Evis,8/4/2020 12:33,0:04:42,,Coach Carter,,Chrome PC (Cadmium),1:35:12,Not latest view,AL (Albania)
Evis,8/4/2020 12:19,0:11:39,,Coach Carter,,Chrome PC (Cadmium),1:30:30,Not latest view,AL (Albania)
Evis,8/4/2020 11:04,1:11:15,,Coach Carter,,Chrome PC (Cadmium),1:18:51,Not latest view,AL (Albania)
Evis,8/4/2020 11:00,0:01:20,,Suits: Season 7: Good-Bye (Episode 16),,Netflix Android STB L3 Android,0:01:20,0:01:20,AL (Albania)
Evis,8/4/2020 11:00,0:00:10,,Coach Carter,,Chrome PC (Cadmium),0:01:43,Not latest view,AL (Albania)
Evis,8/4/2020 10:57,0:00:02,,Modern Family: Season 1: Pilot (Episode 1),,Netflix Android STB L3 Android,0:03:25,0:03:25,AL (Albania)
Evis,8/4/2020 10:53,0:00:35,,Coach Carter,,Chrome PC (Cadmium),0:00:35,Not latest view,AL (Albania)
Evis,8/4/2020 10:16,0:00:04,,Rumor Has It...,,Chrome PC (Cadmium),0:00:04,0:00:04,AL (Albania)
Evis,7/31/2020 10:54,1:22:31,,Two Weeks Notice,,Chrome PC (Cadmium),1:36:16,1:36:16,AL (Albania)
Evis,7/31/2020 10:37,0:13:45,,Two Weeks Notice,,Chrome PC (Cadmium),0:13:45,Not latest view,AL (Albania)
Evis,7/31/2020 10:32,0:02:26,,Modern Family: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:03:24,Not latest view,AL (Albania)
Evis,7/31/2020 10:30,0:00:38,,Modern Family: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:00:58,Not latest view,AL (Albania)
Evis,7/31/2020 10:23,0:00:20,,Modern Family: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:00:20,Not latest view,AL (Albania)
Evis,7/30/2020 9:03,0:22:18,,The Big Bang Theory: Season 12: The Stockholm Syndrome (Episode 24),,Chrome PC (Cadmium),0:22:37,0:22:37,AL (Albania)
Evis,7/30/2020 8:34,0:19:12,,The Big Bang Theory: Season 12: The Change Constant (Episode 23),,Chrome PC (Cadmium),0:19:24,0:19:24,AL (Albania)
Evis,7/30/2020 8:14,0:19:39,,The Big Bang Theory: Season 12: The Maternal Conclusion (Episode 22),,Chrome PC (Cadmium),0:19:57,0:19:57,AL (Albania)
Evis,7/30/2020 7:40,0:18:04,,The Big Bang Theory: Season 12: The Plagiarism Schism (Episode 21),,Chrome PC (Cadmium),0:19:22,0:19:22,AL (Albania)
Evis,7/30/2020 7:19,0:18:19,,The Big Bang Theory: Season 12: The Decision Reverberation (Episode 20),,Chrome PC (Cadmium),0:18:35,0:18:35,AL (Albania)
Evis,7/30/2020 7:07,0:11:30,,The Big Bang Theory: Season 12: The Inspiration Deprivation (Episode 19),,Chrome PC (Cadmium),0:19:42,0:19:42,AL (Albania)
Evis,7/29/2020 13:15,0:07:18,,The Big Bang Theory: Season 12: The Inspiration Deprivation (Episode 19),,Chrome PC (Cadmium),0:08:14,Not latest view,AL (Albania)
Evis,7/29/2020 13:02,0:12:48,,The Big Bang Theory: Season 12: The Laureate Accumulation (Episode 18),,Chrome PC (Cadmium),0:21:12,0:21:12,AL (Albania)
Evis,7/29/2020 11:58,0:07:29,,The Big Bang Theory: Season 12: The Laureate Accumulation (Episode 18),,Chrome PC (Cadmium),0:08:25,Not latest view,AL (Albania)
Evis,7/29/2020 11:25,0:18:07,,The Big Bang Theory: Season 12: The Conference Valuation (Episode 17),,Chrome PC (Cadmium),0:19:16,0:19:16,AL (Albania)
Evis,7/29/2020 11:06,0:19:17,,The Big Bang Theory: Season 12: The D & D Vortex (Episode 16),,Chrome PC (Cadmium),0:19:32,0:19:32,AL (Albania)
Evis,7/29/2020 10:44,0:20:03,,The Big Bang Theory: Season 12: The Donation Oscillation (Episode 15),,Chrome PC (Cadmium),0:20:38,0:20:38,AL (Albania)
Evis,7/29/2020 10:24,0:18:52,,The Big Bang Theory: Season 12: The Meteorite Manifestation (Episode 14),,Chrome PC (Cadmium),0:18:57,0:18:57,AL (Albania)
Evis,7/29/2020 10:00,0:19:24,,The Big Bang Theory: Season 12: The Confirmation Polarization (Episode 13),,Chrome PC (Cadmium),0:19:37,0:19:37,AL (Albania)
Evis,7/29/2020 9:41,0:18:47,,The Big Bang Theory: Season 12: The Propagation Proposition (Episode 12),,Chrome PC (Cadmium),0:19:24,0:19:24,AL (Albania)
Evis,7/24/2020 9:53,0:18:15,,The Big Bang Theory: Season 12: The Paintball Scattering (Episode 11),,Chrome PC (Cadmium),0:18:34,0:18:34,AL (Albania)
Evis,7/24/2020 9:11,0:07:07,,The Big Bang Theory: Season 12: The VCR Illumination (Episode 10),,Chrome PC (Cadmium),0:20:20,0:20:20,AL (Albania)
Evis,7/23/2020 15:35,0:12:38,,The Big Bang Theory: Season 12: The VCR Illumination (Episode 10),,Chrome PC (Cadmium),0:13:14,Not latest view,AL (Albania)
Evis,7/23/2020 15:14,0:19:39,,The Big Bang Theory: Season 12: The Citation Negation (Episode 9),,Chrome PC (Cadmium),0:19:47,0:19:47,AL (Albania)
Evis,7/23/2020 14:50,0:20:35,Autoplayed: user action: None; ,The Big Bang Theory: Season 12: The Consummation Deviation (Episode 8),,Chrome PC (Cadmium),0:20:35,0:20:35,AL (Albania)
Evis,7/23/2020 14:16,0:18:37,,The Big Bang Theory: Season 12: The Grant Allocation Derivation (Episode 7),,Chrome PC (Cadmium),0:18:46,0:18:46,AL (Albania)
Evis,7/23/2020 11:28,0:04:34,,The Big Bang Theory: Season 12: The Grant Allocation Derivation (Episode 7),,Chrome PC (Cadmium),0:00:09,Not latest view,AL (Albania)
Evis,7/23/2020 11:05,0:00:03,,The Big Bang Theory: Season 12: The Grant Allocation Derivation (Episode 7),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,7/23/2020 11:02,0:02:37,,The Big Bang Theory: Season 12: The Imitation Perturbation (Episode 6),,Chrome PC (Cadmium),0:18:45,0:18:45,AL (Albania)
Evis,7/23/2020 10:09,0:15:53,,The Big Bang Theory: Season 12: The Imitation Perturbation (Episode 6),,Chrome PC (Cadmium),0:16:09,Not latest view,AL (Albania)
Evis,7/23/2020 9:50,0:18:07,,The Big Bang Theory: Season 12: The Planetarium Collision (Episode 5),,Chrome PC (Cadmium),0:18:23,0:18:23,AL (Albania)
Evis,7/23/2020 9:10,0:18:08,,The Big Bang Theory: Season 12: The Tam Turbulence (Episode 4),,Chrome PC (Cadmium),0:18:27,0:18:27,AL (Albania)
Evis,7/23/2020 8:49,0:19:40,,The Big Bang Theory: Season 12: The Procreation Calculation (Episode 3),,Chrome PC (Cadmium),0:19:54,0:19:54,AL (Albania)
Evis,7/21/2020 10:36,0:00:03,,The Big Bang Theory: Season 12: The Procreation Calculation (Episode 3),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,7/21/2020 10:14,0:20:37,,The Big Bang Theory: Season 12: The Wedding Gift Wormhole (Episode 2),,Chrome PC (Cadmium),0:20:37,0:20:37,AL (Albania)
Evis,7/21/2020 10:13,0:01:29,,The Big Bang Theory: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),0:01:29,0:01:29,AL (Albania)
Evis,7/10/2020 9:18,0:26:29,,Up in the Air,,Chrome PC (Cadmium),1:44:06,1:44:06,AL (Albania)
Evis,7/9/2020 12:34,0:07:26,,Up in the Air,,Chrome PC (Cadmium),1:18:24,Not latest view,AL (Albania)
Evis,7/9/2020 11:04,0:30:39,,Up in the Air,,Chrome PC (Cadmium),1:09:57,Not latest view,AL (Albania)
Evis,7/9/2020 9:33,0:33:07,,Up in the Air,,Chrome PC (Cadmium),1:11:00,Not latest view,AL (Albania)
Evis,7/8/2020 12:38,0:24:00,,Up in the Air,,Chrome PC (Cadmium),0:37:55,Not latest view,AL (Albania)
Evis,7/8/2020 11:39,0:13:16,,Up in the Air,,Chrome PC (Cadmium),0:13:58,Not latest view,AL (Albania)
Evis,7/7/2020 11:33,0:00:10,,Up in the Air,,Chrome PC (Cadmium),0:00:45,Not latest view,AL (Albania)
Evis,7/7/2020 11:00,0:00:37,,Up in the Air,,Chrome PC (Cadmium),0:00:37,Not latest view,AL (Albania)
Evis,7/7/2020 10:58,0:00:26,,The Final Year,,Chrome PC (Cadmium),0:42:03,0:42:03,AL (Albania)
Evis,7/7/2020 10:51,0:01:23,,The Irishman,,Chrome PC (Cadmium),0:01:23,0:01:23,AL (Albania)
Evis,7/7/2020 10:44,0:03:37,,The Tourist,,Chrome PC (Cadmium),1:36:49,1:36:49,AL (Albania)
Evis,7/6/2020 10:37,1:31:59,,The Tourist,,Chrome PC (Cadmium),1:33:15,Not latest view,AL (Albania)
Evis,7/3/2020 8:43,0:00:11,,The Lincoln Lawyer,,Chrome PC (Cadmium),0:00:11,0:00:11,AL (Albania)
Evis,6/29/2020 11:17,0:00:28,,Sherlock: Series 1: A Study in Pink (Episode 1),,Chrome PC (Cadmium),0:00:28,0:00:28,AL (Albania)
Evis,6/19/2020 21:22,0:00:03,,Suits: Season 7: Tiny Violin (Episode 15),,Chrome PC (Cadmium),0:00:58,0:00:58,AL (Albania)
Evis,6/19/2020 21:15,0:00:03,,Suits: Season 7: Tiny Violin (Episode 15),,Chrome PC (Cadmium),0:00:03,Not latest view,AL (Albania)
Evis,6/19/2020 20:13,0:55:06,,Suits: Season 7: Good-Bye (Episode 16),,Netflix Android STB L3 Android,0:55:55,Not latest view,AL (Albania)
Evis,6/19/2020 19:26,0:42:40,,Suits: Season 7: Tiny Violin (Episode 15),,Netflix Android STB L3 Android,0:42:41,Not latest view,AL (Albania)
Evis,6/19/2020 19:22,0:00:02,,Suits: Season 7: Tiny Violin (Episode 15),,Chrome PC (Cadmium),0:01:01,Not latest view,AL (Albania)
Evis,6/19/2020 19:04,0:17:25,,Suits: Season 7: Pulling the Goalie (Episode 14),,Chrome PC (Cadmium),0:44:12,0:44:12,AL (Albania)
Evis,6/19/2020 18:58,0:04:18,,Suits: Season 7: Pulling the Goalie (Episode 14),,Chrome PC (Cadmium),0:26:47,Not latest view,AL (Albania)
Evis,6/19/2020 18:19,0:18:26,,Suits: Season 7: Pulling the Goalie (Episode 14),,Chrome PC (Cadmium),0:22:29,Not latest view,AL (Albania)
Evis,6/19/2020 18:14,0:02:16,,Suits: Season 7: Pulling the Goalie (Episode 14),,Chrome PC (Cadmium),0:03:19,Not latest view,AL (Albania)
Evis,6/19/2020 17:53,0:00:02,,Suits: Season 7: Pulling the Goalie (Episode 14),,Chrome PC (Cadmium),0:01:03,Not latest view,AL (Albania)
Evis,6/19/2020 17:12,0:34:22,,Suits: Season 7: Inevitable (Episode 13),,Chrome PC (Cadmium),0:44:02,0:44:02,AL (Albania)
Evis,6/19/2020 12:16,0:08:17,,Suits: Season 7: Inevitable (Episode 13),,Chrome PC (Cadmium),0:09:40,Not latest view,AL (Albania)
Evis,6/19/2020 11:33,0:41:37,,Suits: Season 7: Bad Man (Episode 12),,Chrome PC (Cadmium),0:43:00,0:43:00,AL (Albania)
Evis,6/19/2020 10:36,0:39:40,,Suits: Season 7: Hard Truths (Episode 11),,Chrome PC (Cadmium),0:41:18,0:41:18,AL (Albania)
Evis,6/19/2020 9:44,0:43:24,,Suits: Season 7: Donna (Episode 10),,Chrome PC (Cadmium),0:44:39,0:44:39,AL (Albania)
Evis,6/19/2020 9:33,0:08:17,,Suits: Season 7: Shame (Episode 9),,Chrome PC (Cadmium),0:42:29,0:42:29,AL (Albania)
Evis,6/19/2020 7:10,0:33:01,,Suits: Season 7: Shame (Episode 9),,Chrome PC (Cadmium),0:34:14,Not latest view,AL (Albania)
Evis,6/18/2020 9:16,0:00:01,,Suits: Season 7: Shame (Episode 9),,Chrome PC (Cadmium),0:00:56,Not latest view,AL (Albania)
Evis,6/18/2020 8:04,0:42:28,,Suits: Season 7: 100 (Episode 8),,Chrome PC (Cadmium),0:44:08,0:44:08,AL (Albania)
Evis,6/18/2020 7:22,0:42:18,,Suits: Season 7: Full Disclosure (Episode 7),,Chrome PC (Cadmium),0:42:41,0:42:41,AL (Albania)
Evis,6/17/2020 16:16,0:00:02,Autoplayed: user action: None; ,Suits: Season 7: Full Disclosure (Episode 7),,Chrome PC (Cadmium),0:00:57,Not latest view,AL (Albania)
Evis,6/17/2020 16:06,0:07:32,,Suits: Season 7: Home to Roost (Episode 6),,Chrome PC (Cadmium),0:41:39,0:41:39,AL (Albania)
Evis,6/17/2020 16:00,0:05:01,,Suits: Season 7: Home to Roost (Episode 6),,Chrome PC (Cadmium),0:34:07,Not latest view,AL (Albania)
Evis,6/17/2020 15:52,0:06:01,,Suits: Season 7: Home to Roost (Episode 6),,Chrome PC (Cadmium),0:29:06,Not latest view,AL (Albania)
Evis,6/17/2020 15:28,0:21:34,Autoplayed: user action: None; ,Suits: Season 7: Home to Roost (Episode 6),,Chrome PC (Cadmium),0:23:05,Not latest view,AL (Albania)
Evis,6/17/2020 14:46,0:41:35,,Suits: Season 7: Brooklyn Housing (Episode 5),,Chrome PC (Cadmium),0:42:46,0:42:46,AL (Albania)
Evis,6/17/2020 14:20,0:25:45,,Suits: Season 7: Divide and Conquer (Episode 4),,Chrome PC (Cadmium),0:41:29,0:41:29,AL (Albania)
Evis,6/17/2020 14:06,0:11:43,,Suits: Season 7: Divide and Conquer (Episode 4),,Chrome PC (Cadmium),0:15:44,Not latest view,AL (Albania)
Evis,6/17/2020 14:04,0:00:47,,Suits: Season 7: Divide and Conquer (Episode 4),,Chrome PC (Cadmium),0:03:36,Not latest view,AL (Albania)
Evis,6/17/2020 13:57,0:01:50,,Suits: Season 7: Divide and Conquer (Episode 4),,Chrome PC (Cadmium),0:02:49,Not latest view,AL (Albania)
Evis,6/17/2020 12:32,0:40:08,,Suits: Season 7: Mudmare (Episode 3),,Chrome PC (Cadmium),0:41:33,0:41:33,AL (Albania)
Evis,6/17/2020 10:32,0:00:02,,Suits: Season 7: Mudmare (Episode 3),,Chrome PC (Cadmium),0:01:19,Not latest view,AL (Albania)
Evis,6/17/2020 9:40,0:39:48,,Suits: Season 7: The Statue (Episode 2),,Chrome PC (Cadmium),0:41:21,0:41:21,AL (Albania)
Evis,6/17/2020 8:16,0:00:07,Autoplayed: user action: None; ,Suits: Season 7: The Statue (Episode 2),,Chrome PC (Cadmium),0:01:14,Not latest view,AL (Albania)
Evis,6/17/2020 8:09,0:06:18,,Suits: Season 7: Skin in the Game (Episode 1),,Chrome PC (Cadmium),0:45:00,0:45:00,AL (Albania)
Evis,6/16/2020 19:11,0:28:03,,Suits: Season 7: Skin in the Game (Episode 1),,Chrome PC (Cadmium),0:39:16,Not latest view,AL (Albania)
